OrderDate,ShippingDate,ProductID,Zip,Units,Revenue,Currency
2010-01-15 00:00:00,2010-01-18 00:00:00,676,94509,1,816.9,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,676,94928,1,816.9,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,676,95032,1,816.9,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,676,95703,1,816.9,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,676,95815,1,816.9,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,676,97032,1,801.9375,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,676,97753,1,801.9375,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,681,29170,1,629.7375,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,681,32256,1,629.7375,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,681,37620,1,629.7375,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,681,51106,1,629.7375,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,681,51563,1,629.7375,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,681,52531,1,3778.425,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,681,52531,1,4408.1625,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,681,65653,1,629.7375,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,681,73109,1,629.7375,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,681,82007,1,629.7375,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,681,85248,1,629.7375,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,681,85345,1,629.7375,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,681,89131,1,629.7375,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,681,95008,2,1289.925,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,681,97132,1,629.7375,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,683,7059,1,788.025,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,683,34787,1,788.025,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,683,53121,1,788.025,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,683,90602,1,803.25,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,683,94561,1,803.25,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,687,6040,1,445.9875,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,687,33433,1,445.9875,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,687,38122,1,445.9875,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,687,53807,1,445.9875,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,687,85202,1,440.7375,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,687,92037,1,452.2875,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,687,94134,1,452.2875,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,702,91710,1,286.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,713,1468,1,160.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,713,29412,1,160.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,713,33430,1,160.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,713,84094,1,160.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,713,89433,1,160.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,714,20774,1,160.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,714,29687,1,160.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,714,84094,1,160.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,714,85331,1,160.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,714,89040,1,160.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,714,89433,1,160.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,714,89506,1,160.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,714,92675,1,160.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,7921,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,8037,2,230.895,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,8876,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,20833,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,20882,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,24901,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,26184,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,26505,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,29581,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,33432,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,34601,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,34610,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,34771,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,35127,3,346.3425,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,35758,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,37040,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,37064,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,37087,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,37207,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,38040,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,38860,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,39773,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,40299,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,41240,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,42041,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,46260,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,47041,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,47118,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,47933,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,50131,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,53073,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,54521,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,64093,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,65809,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,67516,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,69341,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,70532,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,70726,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,70817,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,71161,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,71351,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,72012,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,72211,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,72401,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,73034,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,73044,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,73139,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,75604,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,77485,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,77581,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,78840,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,79608,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,82420,2,230.895,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,82501,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,85622,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,85715,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,90731,2,230.895,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,90808,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,91361,2,230.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,725,92557,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,93111,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,95901,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,97212,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,725,99711,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,1301,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,8037,2,230.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,20678,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,21613,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,21771,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,21774,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,21776,2,230.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,21835,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,25276,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,29687,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,29720,2,230.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,29732,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,29745,2,230.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,32922,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,33432,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,33823,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,34223,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,34771,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,34990,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,36530,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,37922,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,38040,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,40216,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,41092,2,230.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,53185,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,54130,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,56304,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,59701,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,67516,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,70532,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,70706,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,70714,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,72211,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,77063,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,77357,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,77904,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,83864,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,84327,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,85233,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,91352,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,91784,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,92399,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,92557,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,726,93252,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,93940,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,95124,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,95125,1,115.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,726,97702,1,115.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,727,19947,1,68.1975,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,21037,1,251.79,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,21037,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,727,21234,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,21914,1,68.1975,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,29576,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,33193,1,68.1975,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,35967,1,68.1975,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,37076,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,37683,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,39083,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,42101,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,54129,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,65565,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,70706,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,72002,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,73731,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,75455,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,76140,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,727,82633,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,84050,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,84115,2,125.895,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,85258,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,85716,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,727,87105,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,90064,3,188.8425,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,90601,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,91361,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,92084,2,125.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,727,93117,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,94507,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,95658,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,727,95924,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,5257,2,125.895,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,7420,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,19733,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,20603,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,21037,1,125.895,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,21037,1,125.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,21738,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,29072,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,33811,2,136.395,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,34602,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,35242,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,36054,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,36502,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,37076,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,42101,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,54901,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,67060,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,70706,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,71291,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,72111,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,75605,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,75751,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,77063,2,125.895,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,78218,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,83716,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,84092,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,89121,2,125.895,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,90807,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,91701,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,92021,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,92555,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,93117,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,93662,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,94124,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,94507,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,94526,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,94550,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,94587,1,62.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,728,95006,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,95451,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,95924,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,728,97136,1,62.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,729,53520,1,301.8225,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,729,74850,1,301.8225,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,729,92111,1,301.8225,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,730,65803,1,301.8225,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,19709,1,170.5725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,739,19933,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,21671,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,34209,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,35023,2,341.145,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,38237,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,73099,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,75209,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,77086,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,83501,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,92399,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,92507,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,95838,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,97365,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,739,97914,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,1301,2,341.145,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,740,2830,1,170.5725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,740,7932,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,21076,1,170.5725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,740,34652,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,37167,1,170.5725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,740,37748,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,38301,1,170.5725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,740,71295,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,77354,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,84654,1,167.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,85254,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,89511,2,341.145,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,92054,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,92507,1,170.5725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,740,94571,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,740,95953,1,170.5725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,744,95648,1,270.3225,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,747,35173,1,291.3225,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,748,59105,1,291.3225,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,748,84401,1,291.3225,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,748,89014,1,291.3225,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,748,94549,1,291.3225,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,753,33338,6,1464.435,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,753,37331,1,244.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,753,39525,1,244.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,753,57551,1,241.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,753,73003,1,244.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,753,85737,3,732.2175,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,753,92065,1,244.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,753,92382,1,241.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,753,93550,1,241.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,753,97128,1,244.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,754,21774,1,244.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,754,33156,1,244.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,754,33338,6,1464.435,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,754,35475,1,244.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,754,41051,1,244.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,754,63123,1,236.1975,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,754,68418,1,241.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,754,70433,1,244.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,754,83686,1,241.4475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,754,85206,1,244.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,754,87413,1,244.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,754,90247,1,241.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,754,90740,1,244.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,754,92663,1,244.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,754,93505,1,241.4475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,754,97128,1,244.0725,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,754,97439,1,244.0725,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,1756,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,2747,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,7045,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,8041,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,8060,1,83.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,8857,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,25019,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,25504,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,29617,1,83.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,29644,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,32174,1,83.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,32226,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,32754,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,33432,1,83.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,35127,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,36093,2,167.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,36116,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,37080,2,167.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,37172,1,83.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,38305,1,83.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,38478,1,83.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,46307,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,47905,2,167.895,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,50109,1,83.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,50211,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,53704,2,167.895,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,58421,1,83.9475,USD
2010-01-15 00:00:00,2010-01-18 00:00:00,757,63390,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,70094,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,70454,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,70558,1,83.9475,GBP
2010-01-15 00:00:00,2010-01-18 00:00:00,757,71220,1,83.9475,USD
